firm,Model name,mod_key,url,user_rating,vse_rating,release_year,end_year,digital,analog,poly,keyboard,memory,specifications,raw_text,
Casio,VZ-1,11148,http://www.vintagesynth.com/casio/vz1.php,3.41,4,1988,1991,0,1,1,1,1,"{'Polyphony': '16 voices', 'Multitimbral': '8 parts duo-phonic', 'Oscillators': '8 iPD Modules across 4 Pairs', 'Waveforms': '1 sine, 5 saw, 1 noise, 1 noise + sine', 'LFO': '2 LFO generators for Tremelo and Pitch', 'Filter': 'No Filter', 'Envelope': '9x 8-stage envelopes (8 amp, 1 global pitch)', 'Arpeg/Seq': 'None', 'Keyboard': '61 keys with velocity and aftertouch, 3 wheels', 'Memory': '64 preset patches, 64 user patches, 64 patch external cartridge (via RC-100 ROM card)', 'Control': 'MIDI In, Out and Thru', 'Date Produced': '1988 - 1991'}"," The Casio VZ-1 was released in 1988 hot on the heels of the successful CZ line and became Casio's flagship synthesizer, replacing the CZ-1 at the top end and going flat out to town with the feature list, easily putting it toe to toe with products from Yamaha, Roland and Korg. The case design also reflected a more professional approach that Casio was taking; a sleek and minimal all black design free from clutter with a brushed steel front plate, making it a very impressive unit to look at - it is also very well built having an all metal chassis, yet maintains a relatively light weight making it especially good for gigging. The first notable departure from the CZ line is the programming interface, replacing analog-like button per function programming with a page driven system similar to that of the FZ-1 released the previous year. The large (for the time) backlit dot matrix graphic LCD display made programming this synthesizer far easier than Yamaha's DX7 and DX7-II; envelopes and signal path, for example, were edited graphically rather than a number at a time and in text only mode and several parameters were viewable on screen at once. Unlike other synthesizers on the market at the time, the edit pages were not nested and their location and function were clearly marked on the front panel above the menu and function buttons.The VZ-1 takes a hybrid approach to its sound generation. Where the CZ line used Phase Distortion Synthesis and the Yamaha DX line used Phase Modulation (incorrectly advertised as FM), the VZ-1 uses Phase Distortion for ring modulation and waveform generation but true Frequency Modulation Synthesis to generate harmonics. The end result is a unique and hauntingly space-age sounding synthesizer with many smooth ""twangy"" textures - but it can also be very harsh and noisy when complex phasing is employed. Thumping bass-lines and sweeping pads are its strongest points but it is also very capable of analog-ish brass and strings.The Casio VZ-10M rack mountThe voice architecture is similar to the Yamaha DX synthesizers in that you have several oscillators that link together to generate extra harmonics via some form of algorithm. Where the DX7 has six oscillators to choose from, the VZ has eight. Each oscillator is part of a ""module"" and each module has a long list of functions independent of the other modules: Waveform, detune, envelope, envelope depth (that also functions as oscillator volume), envelope velocity sensitivity, envelope key follow and amplifier sensitivity. Each module is then arranged in 4 pairs: A, B, C and D. The first module in a pair then has the option to mix with the second module (similar to a dual oscillator synthesizer), ring modulate the second module or phase modulate the second module. The output from this can then be sent to the main output, or used to modulate the second module of the following pair (for example: the output from Pair A modulates the second module in Pair B which is also being ring modulated with the first module in Pair B). This freedom to pick and choose your own voice combinations allows for some very wild and complex sounds.Aftertouch was also rather generous for the time too, allowing modulation of vibrato depth and rate, tremolo depth and rate, portamento time, pitch modulation and envelope bias.The VZ-1 also features a combination mode that lets you stack up to 4 patches on top of each other giving a total of 32 oscillators per voice. Working in combination mode does lower polyphony, however, with 4 patches only allowing monophonic operation. Each patch in a combination could then be velocity switched, velocity triggered, crossfaded, have their tremolo and vibrato inverted, detuned, transposed and split across the keyboard. Even today, this is an impressive list of features for a non-workstation synthesizer. The keyboard also has two outputs that come in great use when controlling over MIDI or when playing split. Some careful trickery with Tremolo in combination mode with these two outputs can also give you a stereo panning effect.There are some drawbacks, however. Where other synthesizers of the time could store up to 128 patches in memory, the VZ only has 64 (8 banks of 8 slots) and the ROM cards were limited to a max of 64 patches due to the way the front panel was laid out. The synthesizer does not contain any onboard effects or a sequencer and the presets are of the typical cheap Japanese keyboard affair - with the only usable patches out the box being the DX7-ish slap bass guitar and e-piano.Although easy to program, especially when compared to a D-50 or a DX7, the long list of parameters that need to be edited for each individual module make this synthesizer very tedious to program larger sounds and textures. Add on the complexity of its sound engine and how twitchy it can be and it may end up frustrating to those not well versed in synthesizer technology.Despite these failings, the synthesizer is still bewilderingly powerful and versatile if you spend time to become better aquaintted with it and it can easily become the focal point of any track with its uniquely warm yet cutting tonality. They do often spring up at low prices but have been increasing in popularity recently; some units in good condition can fetch up to £400, more-so if an RC-100 ROM Card is included.Update:  Unlike the Yamaha ""FM"" synths, the VZ-1 or VZ-10m can be stacked under multiple VZ-8m modules (six max.) for up to 64 independent voices of polyphony, which is 512 oscillators/operators total, double that of the also-amazing Kurzweil K150 additive synthesizer (240 partials.) The TX816 can provide up to 128 voices and can currently be had for about $1000 on eBay. The VZ still has better audio and more versatile algorithms.",
Technosaurus,Cyclodon,11763,http://www.vintagesynth.com/misc/cyclodon.php,2.86,3,Please enter manually,1998,0,1,0,0,0,"{'Keyboard': 'None', 'Memory': 'None', 'Control': 'CV/ Gate Outputs, Roland DIN-Sync input (NO MIDI!!)', 'Date Produced': 'Since 1998'}","The Cyclodon is a 16-step analog sequencer. The way it works is it
basically runs in a loop. There is a Tempo adjust knob, but no visual
indication of what the actual BPM is. There are another 16 knobs, each
of which represent a 16th-note in the 1-bar loop. Adjusting each knob
determines what pitches will be played at that step, but you can not
program rests. This information is transmitted out via CV/Gate, an old
analog (pre-MIDI) format for controlling other CV/Gate compatible
vintage synths. The Cyclodon may also receive clock/sync via Roland
style DIN-Sync input. It's analog, simple and affordable - it's perfect
for anyone with analog synths who want to use vintage analog-style
pattern sequencers. It also works great directly with the Technosaurus
Microcon! And it's tiny too - about the
size of a VHS tape.",
Technosaurus,Microcon,11546,http://www.vintagesynth.com/misc/microcon.php,3.34,3,Please enter manually,1997,0,1,1,0,0,"{'Polyphony': 'Monophonic', 'Oscillators': '1 VCO with square or sawtooth wave plus 1 SUB-oscillator.', 'LFO': '1 with square or triangle waveforms', 'Filter': 'Lowpass 12 or 24 dB/Octave VCF with Resonance', 'VCA': '1 Envelope Generator with AD or ADR with manual trigger button. 1 VCA with AD or Gate control.', 'Keyboard': 'None', 'Memory': 'None', 'Control': 'Microcon: CV/ Gate Inputs.Microcon II: MIDI IN, CV/Gate Outputs, VCF CV In. ', 'Date Produced': 'Since 1997'}","The Microcon is a modern-day little analog monophonic synthesizer module
emulating the simple design and sound of classic Roland TB-303 and
SH-101 synths. They are made by Technosaurus, a Swiss company best known
for their high-end Selector modular synths. It is handmade using the
same discrete circuits found in its bigger brothers.The Microcon is a totally analog table-top synth module
that's slightly smaller than the original TB-303. It has one main
oscillator capable of either sawtooth or square waveforms, just like the
TB-303. The addition of a sub-oscillator is more like SH-101, which can
help beef up your bass sounds. The analog lowpass filter is switchable
as either 2-pole (12dB/oct) or 4-pole (24dB/oct), which is better than
the TB-303 or SH-101 offered. The LFO can modulate the filter cutoff
frequency with either triangle or square wave and the VCO can be
modulated by square or triangle waves. Simple attack and decay envelope
controls and a Glide effect round out this fairly simple to use and
highly affordable 303 clone. The Microcon only uses CV and Gate for
being controlled externally.The Microcon II adds MIDI, making this cool little mono-synth available
to the masses! The Microcon II has all of the features of the original,
but adds MIDI IN for performance and control of parameters such as
accent, cutoff frequency and glide. Also new are a filter input to
process external signal sources, CV/Gate outputs added, and the Microcon
II can be used as a midi to CV converter for other CV/GATE gear.",
Technosaurus,Selector,11455,http://www.vintagesynth.com/misc/selector.php,2.87,4,Please enter manually,1996,0,1,1,0,0,"{'Polyphony': 'Monophonic / Polyphonic', 'Oscillators': 'VCO: This stable voltage controlled oscillator is generating sawtooth, sine, square and triangle waves. All of them be mixed up with turn pots. A hard sync function allows to create rich overtone spectres. Pulse wave modulation and frequency modulation are self-evident.  Dual Waveshaperr: Almost infinite possibilities to create waveforms offers the waveshaper. This module cuts off signal parts at the top and the bottom of the wave (clipping). The cut off signals can then be folded. Frequency doubling, chorus- or phasing-like effects are easy to realize. The two waveshapers can be set either in series or parallel.  OSHO - octal subharmonic oscillator: This Oscillator opens the hidden world of the undertones. In additive synthesis you can mix sine waves from the basis to the 8th undertone. Odd and even numbered tones can be separately modulated in their amplitude. Frequency modulation is included, too. A high pass filter serves to fade in and out the whole undertone-structure.', 'LFO': 'LFO / Noise: This wide range low frequency oscillator has the following waves: Sine, triangle, sawtooth and square as well as white and pink noise sources. You can modulate the frequency and the pulse with. Suitable as audio oscillator.  Sample&Hold : The sample and hold speed is either controllable by turn pot or an external signal. The sample can be the internal random source or an external one The speed of the random voltage can be adjusted.', 'Filter': 'VCF 2 - ""multimode"" filter: This multimode-filter features voltage controlled resonance and frequency. The modes are 12 dB/Octave Lowpass and Highpass, 6 dB/Octave Bandpass and Notch. Due to the large frequency range this module can also treat sub-audio signals like an LFO.  TRES - triple resonators: Three frequency controllable bandpass-filters are situated in this module. The center frequencies can be modulated. They range from 32 Hz to 8 kHz. There is a manually adjustable Q-factor from 0.3 to 10. The whole effect can be voltage controlled in its loudness.  Dual Ringmodulator: The module calculates the sum and difference of the two signals at the inputs A and B. This is very simple with sine waves but gives a real cluster of tones when using sawtooth waves. Enharmonic structures and metallic sounds are the results. The two ring modulators can be set in series or parallel and can produce frequency-doubling as well.', 'VCA': 'VCA: Because of an inbuilt inverter and different kinds of modulation it is possible to make stereo panoramic effects when combining two of these modules. It features one exponential amplitude modulation input. The two others can be switched to work linear or exponential.  ENV / Dual-ENV: Here you can choose between an interruptable DADSR or ADSR and an automatically running AD or DAD envelope. Both normal and inverted shapes are available at the same time. Very fast attack clicks of 70 micro-seconds are possible.Single and dual versions available.', 'Keyboard': 'None', 'Memory': 'None', 'Control': 'Control MIDI: Situated inside the power module, this interface has 8 different analog outputs: CV, Gate, Dynamic (Velocity), Aftertouch, Pitchbend, Mod-Wheel, Controller1 and 2. You get 6 octaves of range via MIDI. Optional DIN Sync and Clock outputs available.', 'Date Produced': 'Since 1996'}","System BThe Selector series by Technosaurus are high quality Swiss made analog
modular systems with all the benefits of modern day technology! Like any
modular system, patch chords are used to route signal between the
various modules in your system to create all kinds of analog sounds and effects.
There are 11 modules available covering all the basics of modular synthesis.
There's even a MIDI module with 8 analog outputs so you can integrate these systems into your
MIDI/keyboard studio! They are excellent systems for anyone interested in
learning how to create and program modular synthesizers and they can create some pretty
impressive sounds too!The Selector comes in several standard configurations as well as custom built
systems. System A is a rackmountable 6-unit high wooden cabinet
and because of it's small size, is the only System with no patchbay, all
the patchings between the modules are hard-wired. The Basic system contains 3 VCO,
VCF 2, Dual ENV, LFO, VCA, and Control MIDI modules.System DSystem B is a rackmountable 9-unit high wooden cabinet.
It's the same as the System A except it comes with room for the patchbays, located beneath the modules. System C is a wooden cabinet with ergonomically angled upper and lower 19 inch racks
and patchbays in the middle. Basic systems contain 3 VCO, 2 VCF 2, 2
ENV, Dual ENV, 2 LFO, 2 VCA, 2 Triple Resonators, and Control MIDI
modules.System D is the largest system so far with two
38 inch racks with patchbays in the middle. Basic systems contain 6 VCO,
4 Octal Subharmonic Oscillators, 3 VCF 2, 3 Dual ENV, 2 Triple
Resonators, 4 LFO, 4 VCA, and Control MIDI modules.",
Spectral Audio,Cyclus 3,11768,http://www.vintagesynth.com/misc/cyclus3.php,2.78,3,2007,2007,0,1,1,1,1,"{'Polyphony': 'n/a', 'Oscillators': 'n/a', 'Memory': '112 patterns, 30 songs', 'Filter': 'n/a', 'VCA': 'n/a', 'Keyboard': 'n/a', 'Sequencer': '8-Track Sequencer, controls: note (pitch), xtranote, step length, note off time, velocity, ctrl value, ctrl length, ctrl glide on/off', 'Control': 'MIDI IN/OUT', 'Date Produced': '2007'}","Cyclus 3 is a hardware MIDI sequencer combining both analog and digital
style sequencing. It gives you old-school analog-style sequencing for
your MIDI gear (no CV/Gate unfortunately). It offers 112 patterns with
each 8 tracks. Patterns can be arranged into as many as 30 songs, each
with 80 steps of pattern change and 1 to 32 loops and TRACK ON/OFF
change. Each song can be named (8 characters). Each of the 8 tracks has
5 subtracks: note (pitch), xtranote, step length, note off time,
velocity, ctrl value, ctrl length, ctrl glide on/off (you have to choose
between xtranote or one of the controller subtracks). The ctrl tracks
can also transmit pitch bend. A Last step (Loop point) can be set
separately for each of the subtracks for creating ever-changing complex
tracks. All tracks can loop independently, they don't have to be equal
in length. One track can even modulate the basic pitch of another track.
Tempo is stored with each pattern.Create new tracks for an external MIDI-device, in real or step time or
by tweaking the Cyclus knobs (analog style). After a real time
recording, it analyzes the note and controller data, and creates
analogue style tracks from them, which then can be totally tweaked -
analog style, even when the Cyclus is running. Create songs step by
step, or start the Cyclus in rec mode, and change patterns in real time.
There's plenty of memory for all patterns/songs (will never write ""out
of memory""). The Cyclus 3 is very accurate due to its interrupt based
sequencing machine. It also transmits/receives MIDI-clock. RAM Dump
allows storage of your songs onto a PC and the possibility to import
data from other sequencers and firmware updates over MIDI is possible.
It can be used as a dektop module or rack-mounted with optional
rack-ears.",
Spectral Audio,Neptune,11714,http://www.vintagesynth.com/misc/neptune.php,3.12,4,1999,n/a,0,1,1,0,0,"{'Polyphony': 'Monophonic (Highest or last note priority)', 'Oscillators': '3 very stable VCOs; 1 & 2 offer Sawtooth and Pulse Waves; VCO 3 can be switched between LFO and Sub Oscillator Modes; White Noise Generator; Ring Modulation and Sync Features for VCO 1 & 2 (mkII adds sync for VCO 3)', 'LFO': '5 Shapes (Sawtooth, Triangular, Rectangular, Random and Noise); VCO 2 can also be a Modulation Source, LFO MIDI Clock Sync; 4 Modulation targets: VCO 1 and 2, Cutoff and Mixer', 'Filter': '24 dB precision cascade Filter with Highpass and Lowpass Modes with dedicated ADSR with Positive or Negative Modulation (mkII adds Key-follow switch 0% - 50% - 100%).', 'VCA': 'ADSR Envelope', 'Effects': ""Distortion and 'Fuzzer' Effect; Slide Function, switchable by MIDI Controller 65 (Portamento)"", 'Memory': 'None', 'Keyboard': 'None', 'Arpeg/Seq': 'None', 'Control': 'MIDI IN/THRU / CV+Gate (switchable between IN or OUT)', 'Date Produced': '1999 mk1 / 2003 mk2'}","NeptuneThe Neptune is an all-analog mono-synth with built-in MIDI and CV/Gate
features in a 2-space rack-mount module. It features three true analog
oscillators for a very fat Moog-type sound, and even has a Moog-type
cascade filter to match! And in truly classic analog fashion, all
parameters and controls are available from the knobs and switches on the
front panel in an intuitive and clearly labeled layout - bringing
old-school analog synthesis to the modern MIDI studio.The Neptune is actually a lot like the ProTone, except that the Neptune achieves its
third VCO by substituting the LFO as an audible oscillator (Osc 3 can be
switched between LFO--slow--and Oscillator Mode--fast) and by adding a
dedicated ADSR envelope to the 24dB/oct cascade filter. The Neptune also
includes an audio input for processing external signals through its
filter and LFO. Like the ProTone, it features both MIDI I/O and CV+Gate
I/O and can handle MIDI-to-CV+Gate conversion (across a 5 octave range),
making it an ideal synth for old-school and modern MIDI studios. It also
features MIDI controlled filter cutoff and modulation control as well as
velocity sensitivity. The original Neptune model debuted in 1999 and
came in Violet, Silver or Gold colored panels.Neptune 2In 2003 the updated mkII or Neptune 2 was released. Improvements
included a cool new look, smoother pots, soft touch knobs, higher
efficiency 5mm LEDs, 2.2mm travel push switches for optimal optical
feedback, a Key-follow switch has been added, a better White Noise
generator, a volume knob, a power switch, new PWM on Square Wave on
Osc1, 2 or 3, Osc3 can Sync with Osc1 or Osc2, faster envelopes, and
increased tuning range for all three oscillators.The Neptune models represent a truly analog synth with an all analog
signal path - nothing digital - which unfortunately, also means no patch
memory storage. But it's such a breeze to use, and with every knob
available, it's truly a synth tweaker's machine, capable of fat bass and
synth sounds to weird bubbly and resonant noises. Yet despite its MIDI
capability, the knobs do not transmit MIDI data for control of real-time
data in to a sequencer. It does, however, respond to MIDI controller
data for the filter cutoff, modulation, portamento,
sustain and velocity. There is a Learn button for MIDI Channel and
Reference note and the MIDI Thru signal is regenerated, not amplified,
for a reliable through-put. The Neptunes are definitely unique, their
sound is authentic, and their cost is incredibly reasonable. They make an
excellent alternative to older vintage synths.",
Spectral Audio,ProTone,11544,http://www.vintagesynth.com/misc/protone.php,2.96,4,1996,2001,0,1,1,0,0,"{'Polyphony': 'Monophonic', 'Oscillators': '2 analog VCOs (Sawtooth and Pulse Waves); White Noise Generator; True Ring modulator', 'LFO': '1 (Rectangle, Impulse, Triangle, Sawtooth, Sinus, Noise and Random); Wide LFO Range: 0.005 ... 3800 Hz; LFO Targets: VC01, VC02, Pulse Width of VC01, Cutoff and Panorama', 'Filter': 'High and Lowpass Filter with Resonance, Selectable 12 or 24 dB per Octave, Accent (Decay Envelope for the Filter)', 'VCA': 'ADSR', 'Effects': 'Slide (portamento)', 'Memory': 'None', 'Keyboard': 'None', 'Arpeg/Seq': 'None', 'Control': 'MIDI In/Out, CV+Gate In/Out', 'Date Produced': '1996-2001'}","The ProTone is a true analog synth from the mid-nineties for the modern
MIDI studio. It is monophonic and features two analog oscillators, a
beefy resonant filter, flexible LFO, MIDI and CV/Gate control, and a
simple intuitive hands-on layout with every control parameter accessible
from the front panel knobs and switches.Each oscillator features saw and pulse waveforms with independent waveform
selection, tuning and level. White Noise is also available from VCO1.
The oscillators can be sync'd and Ring Modulation can also be dialed
in. The filter section allows for either high or low pass filtering and
12 or 24 dB/oct slopes with the usual cutoff and resonance knobs. A
fairly standard ADSR envelope can be applied to the voltage-controlled amp, but there's only a
decay envelope (Accent) for the filter. The LFO is quite flexible, with
six wave shapes plus random, noise or external input. The LFO can be set
to modulate VCO1, VCO2, Pulse-Width on VCO1, filter cutoff and panning.
A few remaining controls include a Panner, and Slide (portamento)
effect.The ProTone features MIDI I/O and traditional CV/Gate I/O for use with
vintage gear. A little too much like vintage gear, however, the Pro Tone
does not have on-board program memory. But with such a basic synth
architecture and no hidden menus or parameters, the ProTone is a
hands-on tweaker's synth - full of fat analog bass and synth sounds with
a squelchy filter and competent LFO. Additional features include
external VCO and LFO inputs, MIDI controlled volume and frequency
cutoff, velocity sensitivity, and stereo outputs. The ProTone makes a
cost effective, reliable and unique alternative to many other older
vintage dual-VCO analog mono-synths.",
Spectral Audio,Syntrack,11545,http://www.vintagesynth.com/misc/syntrack.php,3.08,4,1998,2008,0,1,1,0,1,"{'Polyphony': 'Monophonic', 'Oscillators': 'Wavetable Oscillator with 100 Waves (expandable to 200)', 'LFO': 'Yes', 'Filter': 'Analogue 24 dB Cascade Filter with Resonance and Self oscillation', 'VCA': 'Release, Decay, Level, Distortion', 'Memory': '99 Programs (1 .. 29 = Presets, 30 .. 99 = User Programs)', 'Keyboard': 'None', 'Arpeg/Seq': 'None', 'Control': 'MIDI In / Out / Thru', 'Date Produced': '1998 - 2008'}","Good things can come in small, light-blue packages! The Syntrack
combines a digital wavetable oscillator with an analog filter (Cascade
Filter). The filter output passes through the analog Distorter which
shapes your sound to be powerful and rough. It's a 1-unit rack module
with full MIDI implementation and an aggressive analog sound. Front
panel controls seem slim, but everything you need is right there to
create simple but fat synth sounds.The Syntrack offers 99 Programs and easy programming because each
parameter has a pot. Every tweak of a knob will send MIDI controller
data to your sequencer or other MIDI gear. In fact the MIDI CC#'s are
printed under each knob right on the front panel. And each parameter
responds to MIDI controller input data as well. The Syntrack can also
respond to velocity and aftertouch. The wavetable can be expanded by a
second chip to double the memory. The Syntrack also offers an external
audio input for running external sounds through the filter.Simple effective analog mono-synth sounds for the modern studio. Its
sounds are unique, aggressive and the whole package is very affordable.
A great alternative to more common rack-mount mono-synths and older,
less reliable vintage gear.",
Red Sound Systems,DarkStar,11480,http://www.vintagesynth.com/misc/darkstar.php,3.57,4,1999,1999,0,1,1,0,1,"{'Polyphony': '8 voices', 'Oscillators': '2 per voice (Osc 1: continuously variable between Sawtooth and square/pulse; OSC 2: Formant or pink / white / blue noise); hard sync-able', 'LFO': '2 with separate speed and delay controls (Ramp, Triangle, Square, Sine, Pulse, Sample & hold, Random waveforms); MIDI sync-able', 'Effects': 'Auto-Panning, Tremolo, Fixed frequency Ring Modulation, Portamento', 'Filter': '12dB/oct resonant with low-, high- and band-pass', 'Keyboard': 'None', 'Memory': '64 patches', 'Control': 'MIDI (5-parts)', 'Date Produced': '1999'}","British company Red Sound System's first synth, the DarkStar is a
table-top 8-voice polyphonic synthesizer suitable for anybody who wants
affordable analog sounds for use in most any style of electronic music.
Analog sounds are created by DSP-based analog modeling which means
you'll get reliable and clean analog-type synth sounds in an economical
and professional instrument. The DarkStar features 2 oscillators per
voice, 5-part multitimbral set-up, joystick mixing for oscillators, ring
modulation, filter resonance and pink/white/blue noise generators.Its unique look is modeled after RSS's other DJ tools. There are 14
knobs, all of which transmit MIDI data and provide instant hands-on
access to the filters and envelopes. The two LFOs and two envelope
generators provide plenty of modulation abilities for the oscillators,
pulse-width and filter. The filter offers high-, low- and band-Pass
filtering with a 12dB/oct slope. It's not spectacular, but it is fairly
flexible since both the cutoff and resonance can be modulated by either
LFO and EG for a wide range of filter-sweeping effects.The DarkStar has a simple yet powerful upgrade system as well. By simply
plugging-in an EPROM chip into a compartment on its underside you can
get an entirely new synth such as a vocoder or mega-mono synth. The
DarkStar certainly has some interesting concepts and good sounds at a
very affordable price, though this low price may be noticed in the
construction and design of the machine. Still it may just be too good to
pass up if you're on a budget!An optional upgrade kit converts the DARKSTAR into the VOCODA - a fully featured vocoder with 
five operating modes. Featuring 11-band filtering / noise generation, this simple 
EPROM chip D.I.Y. upgrade will allow you to combine external sounds (voice or loops)
with an external sound source for classic vocoder sounds, that's the Standard Vocoder
mode (1). Use the DARKSTAR's internal osc. and 'S' detector for true 'robotic' style vocoding (2). 
The Filter Mode (3) can be used to process any stereo signal through the 11-band stereo filter 
for cool filter sweeps. The Sequence-coder Mode (4) and Synthesizer Mode (5) use
the 8-step formant sequencer to control the vocoder filters on external sounds or
the internal oscillators. Additional MIDI envelope control, vocoder phrase step-recording,
15 preset vowels via sound palette, and more! Upgrade kit includes VOCODA decal for DARKSTAR.	",
Red Sound Systems,Elevata,11610,http://www.vintagesynth.com/misc/elevata.php,3.56,4,2001,2001,0,1,1,0,1,"{'Polyphony': '16 voices', 'Oscillators': 'Two with square, sawtooth, sine & formant waveforms plus pink/white/blue noise', 'LFO': 'Two with ramp, triangle, square, sine, pulse, sample + hold, random waveforms.', 'Effects': 'Chorus, Flange', 'Filter': '12 dB/oct resonant filter, low-, high-, or band-pass modes', 'Keyboard': 'None', 'Memory': '127 preset, 127 user patches, 90 multi-patches with 8 programs each', 'Control': 'MIDI IN/OUT/THRU (8-parts), Joystick Controller with independent socket input', 'Date Produced': '2001'}","The Elevata is a virtual analog poly-synth with a back-to-basic's
interface and big analog sounds. The same DSP analog modeling
synthesizer technology used in the DarkStar has been beefed up for this
sound module. The front panel swivels 90 degrees to facilitate
rack-mounting or desktop use. Several hands-on knobs are plainly laid
out for the oscillator, filter, envelope, and LFO sections in a
simple, streamlined and intuitive interface.It is 16-voice polyphonic and has 8 multi-timbral parts. There are two
analog modeling oscillators per voice with square, sawtooth, sine &
formant waveforms. The filter is a 2-pole (12dB/oct) with switchable
low-, high-, or band-pass modes. There are ADSR envelopes for the filter
and VCA sections and two syncable LFOs with multiple waveforms. You will
also find portamento, a basic arpeggiator, chorus and flange effects,
and a joystick controller assignable to any modulatable parameter. There
are no reverb or delay effects unfortunately.Every parameter has a knob or switch just a hand-grab away, so creating
sounds is quick and easy on the Elevata. The Sound Wizard
is a cool function that randomizes various parameters. This allows you
to experiment with creating random sounds, hopefully leading to some
happy accidents! Your custom creations can be stored in any of 127 user
patches. There are also 127 preset patches and 90 multi-patches (aka
performances). The Multi-patches can have up to eight different patches
for creating some very lush arrangements.The Elevata is also upgradeable via EPROMs you can buy for a little over
$100 each and install yourself. The Vocoda EPROM adds vocoder
capability. Additional EPROMS are on the way and there is room for up to 3 EPROMs.
With multiple (6) outputs, stereo inputs for processing external audio, and full MIDI
implementation, the Elevata's at home in any studio environment. It makes an
interesting alternative to other virtual analogs in its price range
such as the Nord Leads and Novation SuperNovas.",
Davoli,Davolisint,11799,http://www.vintagesynth.com/misc/davolisint.php,2.89,2,1972,1975,0,1,1,1,0,"{'Polyphony': 'Monophonic', 'Oscillators': '2 VCOs', 'Waveforms': 'Square', 'Modulation': '2 Vibratos (one per oscillator)', 'Filter': 'None', 'Envelope': 'None', 'Effects': 'Portamento', 'Arpeg/Seq': 'None', 'Keyboard': '25 keys', 'Memory': 'None', 'Control': 'Proprietary Pedal Board Socket', 'Date Produced': '1972 - 1975'}","Well there it is, Italy's first analog synthesizer. The rare Davolisint
was released in 1972. It's not so much a synthesizer as it is a
monophonic organ. And while it may be a historic instrument in terms of
Italy's contribution to synthesizers, the Davolisint is actually kind of
awkward and leaves a lot to be desired for us 21st century folks.It was produced by Davoli Krundaal Musical SRL, a small Italian company
that manufactured various musical accessories and organs. The Davolisint
began their foray into synthesis. It offered two analog oscillators with
only one very harsh square waveform, independent vibrato for each
oscillator and portamento. And that was pretty much all! No filters,
envelopes or oscillator syncing. The only real option available to shape
the sound was the ability to detune the two VCOs. And before getting too
excited about it having two VCOs, remember that they have the exact same
waveform. The keyboard is only playable over two-octaves; the lower grey
keys of the keyboard are redundant momentary switches that mirror the
controls of the rocker switches above.On the left-hand side of the keyboard are rocker switches to engage the
various footages of the oscillators, from 32' all the way up to an
ear-piercing 1/2'. Multiple footages could be engaged at one time
creating a full sound many octaves thick. However, this is not
polyphony—the Davolisint is monophonic and uses an octave
divide-down technology to layer octaves of the same note. The rocker
switches on the right side turn on or off VCO1, VCO2, Vibrato 1, Vibrato
2, T1 and T2 (which engage increasing amounts of portamento) and
C—a sort of constant drone of the low C note. In the middle there
are sliders to adjust the tuning of VCO1 and VCO2, and the rates and
depths of Vibrato 1 and Vibrato 2. All that remains is the
""Extend"" lever which is a spring loaded pitch bend—pull
it down and the pitch bends upward one full octave, and then the lever
slowly returns to its default position.So most of these basic rocker switches—footage, Vibrato 1 and 2,
T1 and T2 and C all have redundant control from the keys within the grey
octave. The idea was probably that while playing, it would be easier to
make quick changes to your current settings right from the keyboard
instead of reaching for the rockers. For example, want to quickly add a
dose of vibrato to VCO2 during that solo, just hold down the VIB 2 key
while playing, as needed. Or you could add extra octave footages while
playing, just to articulate some variations to the sound, or to shift
the keyboard up or down some octaves. In fact, creative use of the grey
keys could actually lead to some really dynamic performance results not
really possible with traditional synths.While the Davolisint may seem like something that, arguably even
deserves to be called a synthesizer, it should be remembered that the
year was 1972. Compact synthesizers were only just beginning to emerge.
In fact many synths about to appear in this era included analog
synthesizers based on scaled down modular systems, string synthesizers
and organ-based divide-down synths like this one. In other words, the
synthesizer world was still developing. So limitations aside, the
Davolisint does deserve a place in history as being the first Italian
synthesizer, soon to be followed by those from Crumar, Siel, Logan,
Elka, EKO and Jen. It has been used by Dave Sinclair of Caravan
and the Moog Cookbook.Amazingly, the Davolisint inspired a free VST soft synth version in the
Elektrostudio
DavoSynth (circa 2009). It's pretty faithful too, except for stereo sound and
delay, chorus and adjustable pitch bend range.",
